nan nan
  20.434944	 38.357028
  20.436639	 38.357028
  20.437500	 38.357889
  20.441639	 38.357917
  20.442889	 38.356667
  20.442889	 38.355000
  20.442028	 38.354139
  20.442056	 38.351694
  20.441194	 38.350833
  20.441194	 38.348306
  20.442083	 38.347444
  20.442083	 38.345861
  20.442889	 38.345000
  20.442917	 38.343333
  20.443722	 38.342472
  20.443722	 38.340028
  20.444528	 38.339167
  20.444556	 38.336639
  20.443694	 38.335778
  20.443694	 38.334972
  20.444583	 38.334194
  20.443722	 38.333333
  20.445389	 38.331667
  20.445389	 38.330806
  20.447000	 38.329167
  20.447028	 38.328306
  20.447444	 38.327917
  20.448333	 38.327917
  20.448694	 38.327500
  20.448694	 38.326639
  20.449139	 38.326194
  20.450028	 38.326194
  20.451611	 38.324611
  20.452500	 38.324611
  20.453306	 38.323750
  20.454167	 38.323750
  20.454972	 38.322889
  20.459194	 38.322917
  20.459972	 38.323722
  20.460778	 38.323722
  20.461639	 38.324528
  20.465806	 38.324556
  20.466667	 38.325417
  20.467444	 38.325417
  20.469194	 38.327083
  20.469972	 38.327083
  20.470361	 38.326639
  20.470361	 38.325778
  20.471250	 38.324972
  20.471250	 38.323333
  20.472056	 38.322472
  20.472083	 38.319944
  20.470417	 38.318333
  20.470778	 38.317889
  20.471639	 38.317889
  20.472083	 38.317472
  20.472083	 38.316639
  20.473694	 38.314972
  20.473722	 38.314111
  20.477444	 38.310361
  20.485000	 38.310389
  20.485861	 38.311250
  20.489139	 38.311222
  20.490000	 38.312083
  20.490806	 38.312083
  20.491222	 38.312472
  20.491222	 38.314139
  20.491639	 38.314528
  20.493333	 38.314556
  20.494556	 38.315806
  20.494528	 38.317472
  20.495389	 38.318333
  20.495389	 38.320000
  20.495833	 38.320389
  20.496694	 38.320389
  20.497500	 38.321194
  20.503306	 38.321222
  20.505389	 38.323306
  20.505389	 38.325028
  20.505806	 38.325417
  20.506694	 38.325417
  20.507056	 38.325833
  20.507111	 38.326639
  20.507472	 38.327083
  20.508278	 38.327083
  20.510000	 38.328694
  20.510806	 38.328694
  20.511667	 38.329556
  20.513278	 38.329583
  20.514139	 38.330389
  20.516667	 38.330389
  20.519556	 38.333306
  20.519556	 38.335833
  20.520861	 38.337083
  20.521639	 38.336250
  20.522083	 38.336639
  20.522056	 38.340833
  20.522500	 38.341222
  20.523278	 38.341222
  20.523722	 38.341639
  20.522917	 38.342472
  20.523361	 38.342889
  20.526611	 38.342889
  20.527500	 38.342111
  20.528306	 38.342056
  20.529111	 38.341250
  20.530778	 38.341250
  20.531639	 38.342056
  20.533306	 38.342056
  20.534972	 38.343722
  20.535833	 38.343750
  20.536194	 38.344139
  20.536194	 38.345806
  20.537056	 38.346667
  20.537056	 38.347472
  20.536250	 38.348333
  20.536250	 38.349167
  20.535806	 38.349583
  20.534139	 38.349556
  20.533333	 38.350417
  20.532472	 38.350417
  20.531222	 38.351611
  20.531222	 38.352472
  20.531639	 38.352944
  20.532444	 38.352889
  20.533306	 38.353750
  20.540000	 38.353722
  20.540806	 38.352917
  20.541667	 38.352861
  20.543778	 38.355000
  20.543750	 38.355778
  20.544556	 38.356639
  20.544556	 38.357500
  20.546222	 38.359167
  20.546194	 38.359972
  20.547083	 38.360778
  20.547083	 38.361639
  20.546194	 38.362500
  20.546194	 38.363306
  20.544583	 38.365000
  20.544556	 38.368333
  20.543750	 38.369167
  20.543750	 38.369972
  20.542861	 38.370833
  20.543722	 38.371639
  20.543722	 38.372500
  20.541694	 38.374556
  20.540806	 38.374611
  20.539139	 38.376194
  20.534972	 38.376250
  20.534111	 38.377028
  20.532500	 38.377028
  20.531639	 38.377889
  20.529167	 38.377889
  20.527472	 38.379583
  20.526667	 38.379583
  20.525361	 38.380778
  20.525361	 38.381639
  20.526222	 38.382500
  20.526194	 38.385028
  20.525750	 38.385417
  20.524972	 38.385417
  20.524583	 38.385806
  20.524583	 38.386611
  20.525389	 38.387472
  20.525389	 38.388333
  20.525806	 38.388750
  20.526611	 38.388750
  20.527500	 38.387889
  20.528306	 38.387889
  20.529167	 38.387083
  20.535778	 38.387056
  20.536222	 38.386667
  20.536222	 38.384944
  20.537028	 38.384139
  20.537056	 38.382500
  20.537917	 38.381639
  20.537944	 38.380833
  20.537056	 38.379972
  20.538306	 38.378722
  20.539972	 38.380389
  20.542528	 38.380389
  20.543306	 38.381194
  20.544111	 38.380389
  20.544972	 38.381194
  20.545778	 38.381194
  20.546222	 38.381667
  20.546222	 38.382472
  20.547083	 38.383333
  20.547083	 38.385000
  20.547944	 38.385806
  20.547944	 38.386639
  20.547500	 38.387056
  20.546611	 38.387056
  20.546250	 38.387500
  20.546222	 38.390833
  20.545806	 38.391222
  20.545000	 38.391278
  20.544556	 38.391667
  20.544556	 38.393333
  20.545417	 38.394139
  20.545417	 38.395000
  20.543722	 38.396639
  20.543722	 38.397500
  20.542028	 38.399167
  20.542028	 38.400806
  20.541667	 38.401222
  20.540861	 38.401222
  20.540417	 38.401611
  20.540389	 38.405000
  20.539583	 38.405833
  20.539583	 38.406639
  20.539944	 38.407056
  20.542500	 38.407056
  20.542861	 38.407472
  20.542833	 38.409111
  20.541667	 38.410361
  20.540806	 38.410361
  20.540000	 38.411222
  20.539111	 38.411222
  20.537889	 38.412472
  20.537944	 38.413278
  20.538306	 38.413750
  20.539111	 38.413750
  20.539528	 38.414139
  20.539528	 38.415806
  20.539972	 38.416194
  20.544111	 38.416222
  20.544556	 38.416667
  20.543306	 38.417889
  20.542500	 38.417861
  20.541250	 38.419139
  20.542056	 38.420000
  20.542056	 38.420778
  20.542917	 38.421667
  20.542889	 38.424111
  20.542444	 38.424583
  20.541667	 38.424556
  20.541222	 38.424972
  20.541222	 38.425833
  20.540417	 38.426611
  20.540389	 38.427472
  20.539972	 38.427889
  20.538278	 38.427861
  20.537056	 38.429194
  20.537028	 38.429972
  20.536611	 38.430389
  20.535806	 38.429583
  20.533750	 38.431639
  20.533750	 38.432500
  20.534556	 38.433306
  20.534583	 38.436611
  20.535389	 38.437472
  20.535389	 38.438333
  20.534583	 38.439139
  20.534583	 38.440000
  20.533694	 38.440833
  20.533694	 38.442444
  20.534111	 38.442917
  20.535806	 38.442917
  20.536667	 38.442056
  20.537472	 38.442056
  20.539139	 38.443722
  20.540000	 38.442944
  20.540806	 38.442944
  20.541250	 38.443333
  20.541222	 38.447444
  20.540417	 38.448306
  20.540389	 38.451694
  20.541250	 38.452500
  20.541222	 38.459139
  20.539611	 38.460833
  20.539611	 38.462500
  20.540389	 38.463306
  20.539583	 38.464167
  20.539583	 38.464972
  20.539139	 38.465417
  20.538333	 38.465417
  20.537917	 38.465806
  20.537889	 38.466667
  20.537028	 38.467472
  20.537000	 38.468333
  20.536194	 38.469194
  20.536278	 38.470778
  20.537500	 38.472111
  20.538306	 38.472056
  20.539972	 38.473722
  20.545861	 38.473750
  20.546667	 38.474556
  20.549139	 38.474556
  20.551611	 38.472056
  20.552500	 38.472056
  20.553278	 38.472917
  20.554972	 38.472917
  20.555833	 38.473722
  20.557500	 38.473722
  20.557861	 38.474139
  20.557861	 38.475000
  20.558306	 38.475389
  20.559972	 38.475389
  20.560778	 38.476194
  20.563306	 38.476222
  20.564556	 38.474944
  20.564556	 38.474167
  20.563778	 38.473306
  20.564139	 38.472889
  20.564944	 38.473750
  20.565806	 38.473750
  20.567500	 38.472056
  20.568278	 38.472056
  20.569083	 38.471250
  20.571639	 38.471194
  20.572500	 38.472056
  20.574111	 38.472083
  20.574556	 38.471611
  20.574556	 38.470806
  20.573694	 38.470000
  20.573694	 38.468306
  20.574139	 38.467889
  20.575000	 38.468694
  20.578278	 38.468722
  20.580833	 38.466250
  20.581639	 38.466250
  20.582889	 38.464944
  20.582889	 38.464139
  20.583694	 38.463361
  20.583722	 38.459972
  20.583278	 38.459583
  20.580806	 38.459556
  20.578333	 38.462083
  20.577889	 38.461667
  20.577889	 38.460806
  20.579583	 38.459167
  20.579583	 38.457500
  20.581194	 38.455778
  20.581194	 38.454139
  20.580417	 38.453333
  20.580778	 38.452861
  20.581639	 38.452861
  20.583778	 38.450833
  20.583778	 38.449972
  20.584944	 38.448778
  20.585833	 38.448778
  20.586250	 38.448306
  20.586194	 38.447444
  20.587083	 38.446667
  20.587083	 38.445861
  20.586194	 38.445000
  20.586222	 38.444139
  20.585417	 38.443333
  20.586222	 38.442472
  20.586222	 38.441611
  20.585806	 38.441222
  20.585000	 38.441222
  20.583694	 38.440000
  20.585000	 38.438750
  20.588278	 38.438694
  20.588722	 38.438306
  20.588722	 38.436639
  20.589167	 38.436250
  20.589972	 38.436250
  20.590417	 38.435778
  20.590417	 38.435000
  20.591222	 38.434139
  20.591222	 38.432472
  20.590806	 38.432083
  20.589111	 38.432056
  20.588750	 38.431667
  20.588694	 38.429944
  20.587028	 38.428333
  20.587472	 38.427889
  20.590028	 38.427889
  20.590389	 38.427500
  20.590389	 38.426639
  20.590833	 38.426250
  20.591639	 38.426250
  20.592500	 38.427056
  20.593750	 38.425778
  20.593750	 38.423333
  20.594194	 38.422861
  20.595000	 38.422861
  20.595361	 38.422472
  20.595361	 38.420806
  20.596250	 38.419972
  20.596250	 38.418306
  20.596611	 38.417889
  20.597500	 38.417917
  20.597917	 38.417444
  20.597944	 38.416639
  20.598750	 38.415861
  20.598750	 38.415000
  20.597889	 38.414139
  20.597889	 38.413333
  20.597528	 38.412917
  20.596639	 38.412917
  20.596222	 38.412472
  20.596639	 38.412056
  20.599111	 38.412083
  20.600361	 38.410833
  20.600389	 38.408306
  20.599944	 38.407889
  20.599139	 38.407889
  20.598278	 38.407083
  20.597472	 38.407083
  20.596694	 38.406222
  20.595806	 38.406222
  20.595389	 38.405833
  20.595806	 38.405417
  20.596694	 38.405417
  20.597056	 38.404972
  20.597056	 38.404167
  20.597500	 38.403722
  20.599972	 38.403722
  20.600861	 38.402861
  20.605000	 38.402889
  20.605417	 38.403333
  20.605417	 38.404139
  20.605861	 38.404528
  20.606667	 38.404556
  20.607472	 38.403750
  20.609139	 38.403750
  20.611194	 38.401639
  20.611194	 38.400833
  20.612056	 38.400000
  20.612083	 38.396667
  20.611222	 38.395806
  20.612083	 38.395000
  20.612028	 38.391694
  20.611250	 38.390833
  20.611250	 38.389167
  20.611611	 38.388778
  20.612472	 38.388778
  20.612917	 38.388306
  20.612944	 38.385861
  20.613750	 38.385000
  20.613667	 38.383333
  20.616222	 38.380833
  20.616250	 38.380028
  20.617056	 38.379167
  20.617056	 38.377500
  20.617861	 38.376667
  20.614972	 38.373722
  20.613306	 38.373722
  20.612861	 38.373306
  20.612861	 38.372472
  20.613306	 38.372056
  20.615833	 38.372083
  20.617028	 38.370806
  20.617028	 38.369167
  20.617889	 38.368306
  20.617917	 38.364972
  20.619611	 38.363333
  20.619611	 38.361667
  20.620417	 38.360806
  20.620361	 38.359139
  20.621222	 38.358306
  20.621250	 38.355833
  20.622056	 38.354972
  20.622056	 38.354167
  20.622917	 38.353333
  20.622917	 38.351667
  20.623722	 38.350806
  20.623750	 38.350000
  20.624556	 38.349139
  20.623750	 38.348278
  20.624556	 38.347500
  20.624583	 38.339139
  20.625389	 38.338333
  20.625417	 38.334167
  20.627028	 38.332500
  20.627056	 38.329139
  20.627917	 38.328333
  20.627917	 38.326667
  20.628722	 38.325806
  20.628750	 38.322500
  20.627889	 38.321639
  20.627917	 38.316667
  20.627472	 38.316250
  20.626667	 38.316250
  20.625361	 38.315000
  20.625389	 38.314139
  20.624139	 38.312917
  20.623361	 38.312917
  20.622472	 38.313722
  20.622028	 38.313306
  20.622056	 38.311667
  20.621611	 38.311250
  20.617472	 38.311250
  20.615806	 38.309583
  20.613333	 38.309556
  20.612472	 38.308778
  20.610806	 38.308750
  20.609139	 38.307083
  20.606667	 38.307083
  20.604583	 38.304972
  20.604583	 38.304167
  20.603361	 38.302889
  20.601611	 38.302889
  20.599528	 38.300833
  20.599944	 38.300361
  20.600833	 38.300361
  20.602500	 38.298778
  20.603306	 38.298722
  20.605000	 38.297056
  20.605778	 38.297056
  20.606222	 38.296611
  20.606222	 38.295806
  20.607472	 38.294556
  20.608278	 38.294556
  20.610389	 38.292500
  20.610389	 38.291639
  20.612056	 38.290000
  20.612083	 38.289139
  20.612889	 38.288333
  20.611222	 38.286667
  20.611222	 38.285806
  20.612028	 38.284944
  20.612028	 38.284167
  20.612889	 38.283306
  20.612917	 38.282500
  20.613722	 38.281639
  20.613722	 38.280833
  20.614583	 38.279972
  20.614611	 38.276667
  20.615417	 38.275806
  20.615417	 38.275000
  20.615778	 38.274556
  20.617444	 38.274556
  20.618750	 38.273306
  20.618778	 38.272444
  20.619583	 38.271639
  20.619583	 38.270833
  20.622917	 38.267472
  20.622944	 38.266611
  20.623750	 38.265833
  20.623750	 38.265028
  20.624556	 38.264167
  20.624556	 38.262500
  20.625417	 38.261639
  20.625361	 38.260806
  20.626222	 38.260000
  20.626250	 38.259139
  20.629972	 38.255417
  20.630833	 38.255417
  20.631278	 38.254972
  20.631278	 38.254111
  20.631639	 38.253722
  20.632444	 38.253722
  20.633306	 38.252917
  20.634972	 38.252917
  20.635861	 38.252056
  20.644139	 38.252083
  20.645000	 38.252889
  20.647472	 38.252917
  20.648333	 38.253778
  20.649139	 38.253778
  20.650861	 38.255361
  20.652472	 38.255389
  20.653750	 38.256639
  20.653750	 38.257444
  20.654556	 38.258306
  20.654556	 38.259167
  20.654972	 38.259556
  20.655861	 38.259556
  20.656222	 38.259972
  20.656194	 38.260833
  20.656639	 38.261222
  20.657444	 38.261222
  20.659972	 38.263750
  20.661639	 38.263750
  20.662083	 38.264167
  20.662056	 38.265833
  20.662500	 38.266222
  20.663306	 38.266222
  20.663722	 38.266694
  20.663306	 38.267083
  20.662500	 38.267083
  20.662056	 38.267472
  20.663722	 38.269139
  20.663722	 38.270000
  20.664583	 38.270806
  20.664556	 38.275000
  20.667528	 38.277917
  20.668333	 38.277917
  20.669111	 38.278722
  20.670778	 38.278722
  20.672528	 38.280389
  20.674111	 38.280389
  20.675000	 38.281194
  20.675778	 38.280389
  20.677472	 38.280417
  20.680389	 38.277500
  20.680389	 38.276639
  20.681250	 38.275833
  20.681250	 38.274111
  20.678722	 38.271639
  20.678750	 38.270861
  20.678306	 38.270389
  20.677444	 38.270389
  20.676639	 38.269583
  20.674972	 38.269583
  20.674528	 38.269111
  20.674972	 38.268722
  20.675833	 38.268722
  20.676194	 38.268333
  20.676222	 38.266611
  20.675861	 38.266194
  20.674972	 38.266194
  20.672889	 38.264139
  20.672889	 38.262472
  20.673694	 38.261611
  20.673694	 38.260833
  20.674139	 38.260417
  20.675806	 38.260417
  20.676611	 38.261222
  20.679139	 38.261250
  20.681250	 38.263306
  20.681222	 38.264167
  20.681667	 38.264556
  20.682472	 38.264556
  20.683333	 38.265361
  20.684139	 38.265361
  20.685000	 38.266222
  20.689139	 38.266250
  20.690000	 38.265389
  20.690806	 38.265389
  20.691250	 38.265000
  20.691194	 38.263333
  20.691611	 38.262861
  20.696639	 38.262889
  20.697056	 38.262472
  20.697083	 38.260833
  20.697500	 38.260417
  20.698306	 38.260417
  20.699194	 38.259583
  20.699972	 38.259583
  20.700333	 38.259111
  20.700361	 38.256667
  20.700000	 38.256194
  20.699194	 38.256194
  20.698750	 38.255806
  20.698778	 38.255000
  20.697028	 38.253333
  20.697028	 38.252472
  20.697472	 38.252083
  20.699139	 38.252083
  20.700389	 38.250833
  20.700389	 38.249972
  20.700833	 38.249556
  20.702500	 38.249556
  20.705417	 38.246667
  20.705417	 38.245000
  20.707528	 38.242944
  20.709111	 38.242889
  20.710000	 38.242083
  20.710806	 38.242083
  20.711667	 38.241222
  20.713250	 38.241250
  20.713694	 38.240778
  20.713722	 38.238306
  20.713278	 38.237861
  20.712472	 38.237861
  20.711250	 38.236639
  20.711250	 38.233333
  20.710389	 38.232472
  20.711278	 38.231667
  20.711278	 38.230806
  20.712083	 38.229972
  20.712083	 38.229167
  20.712889	 38.228306
  20.712889	 38.227500
  20.713750	 38.226639
  20.713750	 38.225833
  20.715444	 38.224139
  20.715444	 38.223333
  20.715806	 38.222861
  20.718333	 38.222889
  20.719139	 38.223750
  20.720444	 38.222472
  20.720389	 38.221694
  20.721167	 38.220833
  20.721167	 38.219972
  20.722056	 38.219167
  20.722056	 38.218306
  20.722861	 38.217444
  20.722861	 38.216639
  20.727889	 38.211639
  20.727889	 38.210833
  20.729139	 38.209583
  20.730000	 38.209583
  20.732917	 38.206667
  20.732917	 38.205806
  20.733361	 38.205389
  20.734139	 38.205389
  20.734500	 38.204944
  20.734528	 38.204139
  20.736611	 38.202028
  20.737500	 38.202028
  20.738722	 38.200833
  20.738750	 38.199111
  20.742528	 38.195417
  20.743333	 38.195417
  20.744556	 38.194167
  20.744556	 38.193306
  20.746667	 38.191250
  20.747472	 38.191250
  20.749944	 38.188722
  20.750806	 38.188722
  20.751250	 38.188333
  20.751250	 38.187472
  20.753278	 38.185417
  20.754167	 38.185417
  20.754583	 38.185028
  20.754611	 38.184167
  20.757083	 38.181639
  20.757083	 38.180778
  20.757889	 38.180000
  20.757889	 38.179194
  20.758306	 38.178722
  20.759111	 38.178722
  20.759556	 38.178333
  20.759556	 38.177472
  20.760417	 38.176667
  20.760417	 38.175806
  20.761222	 38.174944
  20.761222	 38.174167
  20.762472	 38.172889
  20.764139	 38.172917
  20.765000	 38.172056
  20.765806	 38.172056
  20.767028	 38.170778
  20.767056	 38.170000
  20.767917	 38.169139
  20.767917	 38.168333
  20.768722	 38.167472
  20.768722	 38.162500
  20.769611	 38.161639
  20.769611	 38.159972
  20.772083	 38.157472
  20.772083	 38.156667
  20.773750	 38.155000
  20.773750	 38.154139
  20.774111	 38.153694
  20.775000	 38.153694
  20.776667	 38.152083
  20.778333	 38.152111
  20.779556	 38.150778
  20.779583	 38.150000
  20.781250	 38.148333
  20.781250	 38.147472
  20.781694	 38.147056
  20.782472	 38.147083
  20.783333	 38.147861
  20.784139	 38.147889
  20.784944	 38.148722
  20.786667	 38.148750
  20.787472	 38.149528
  20.788333	 38.149556
  20.788778	 38.149139
  20.788722	 38.140778
  20.789528	 38.140000
  20.789528	 38.139139
  20.791194	 38.137472
  20.791194	 38.136667
  20.792083	 38.135806
  20.792083	 38.134944
  20.792889	 38.134167
  20.792889	 38.133306
  20.794556	 38.131639
  20.794556	 38.130833
  20.796667	 38.128722
  20.798333	 38.128722
  20.799111	 38.129528
  20.801667	 38.129528
  20.802083	 38.129139
  20.802083	 38.128333
  20.804139	 38.126222
  20.805000	 38.126222
  20.805361	 38.125833
  20.805361	 38.125028
  20.807917	 38.122500
  20.807917	 38.121639
  20.809944	 38.119528
  20.810806	 38.119528
  20.811694	 38.118750
  20.812472	 38.119528
  20.813278	 38.118750
  20.814139	 38.118750
  20.816250	 38.116639
  20.816250	 38.115833
  20.817056	 38.114972
  20.817083	 38.106667
  20.816639	 38.106222
  20.815833	 38.106222
  20.815417	 38.105806
  20.815417	 38.104139
  20.814972	 38.103750
  20.814111	 38.103750
  20.813750	 38.103278
  20.813750	 38.102472
  20.813333	 38.102083
  20.812444	 38.102083
  20.812028	 38.101694
  20.812028	 38.100833
  20.811222	 38.099972
  20.811250	 38.095833
  20.810806	 38.095389
  20.810000	 38.095389
  20.809139	 38.094583
  20.808333	 38.094583
  20.807056	 38.093306
  20.807056	 38.092472
  20.805389	 38.090861
  20.805389	 38.088333
  20.804583	 38.087472
  20.804611	 38.086611
  20.803722	 38.085806
  20.803722	 38.084167
  20.802861	 38.083306
  20.802889	 38.075806
  20.802083	 38.075000
  20.802028	 38.071611
  20.801250	 38.070806
  20.801250	 38.069167
  20.800806	 38.068750
  20.799944	 38.068750
  20.799583	 38.068361
  20.799583	 38.067500
  20.798722	 38.066639
  20.798722	 38.065833
  20.797917	 38.064972
  20.797917	 38.064111
  20.794111	 38.060389
  20.793306	 38.060389
  20.790778	 38.057917
  20.789972	 38.057917
  20.788333	 38.056194
  20.786667	 38.056194
  20.785417	 38.057500
  20.785417	 38.058306
  20.784972	 38.058722
  20.784111	 38.058694
  20.782528	 38.060417
  20.781639	 38.060417
  20.780778	 38.061222
  20.779972	 38.061222
  20.776639	 38.064528
  20.775833	 38.064583
  20.774972	 38.065389
  20.773306	 38.065389
  20.772500	 38.066250
  20.771639	 38.066250
  20.770833	 38.067083
  20.769972	 38.067083
  20.769111	 38.067889
  20.766639	 38.067889
  20.765833	 38.068750
  20.764972	 38.068750
  20.764111	 38.067889
  20.762528	 38.067944
  20.760778	 38.066222
  20.752472	 38.066250
  20.752111	 38.065806
  20.753694	 38.064139
  20.752111	 38.062472
  20.752028	 38.061611
  20.750806	 38.060417
  20.749139	 38.060417
  20.748722	 38.060806
  20.748722	 38.061611
  20.748278	 38.062083
  20.747472	 38.061222
  20.746694	 38.061222
  20.745806	 38.060417
  20.743278	 38.060389
  20.742500	 38.061250
  20.738278	 38.061250
  20.737500	 38.062056
  20.733278	 38.062028
  20.732500	 38.062889
  20.731611	 38.062889
  20.730833	 38.063750
  20.722417	 38.063722
  20.721639	 38.064583
  20.718306	 38.064583
  20.717500	 38.065444
  20.712444	 38.065417
  20.711639	 38.066222
  20.709972	 38.066222
  20.709167	 38.067083
  20.707417	 38.067083
  20.706639	 38.067861
  20.701639	 38.067917
  20.700833	 38.068722
  20.699972	 38.068722
  20.699167	 38.069556
  20.698306	 38.069556
  20.696250	 38.071611
  20.696250	 38.072472
  20.695389	 38.073333
  20.695389	 38.075000
  20.695028	 38.075389
  20.694139	 38.075389
  20.693278	 38.076250
  20.692472	 38.076250
  20.692028	 38.076639
  20.692111	 38.077444
  20.691667	 38.077917
  20.690806	 38.077917
  20.688694	 38.079944
  20.688694	 38.080806
  20.688333	 38.081222
  20.687472	 38.081222
  20.686667	 38.082056
  20.685778	 38.082056
  20.684111	 38.083722
  20.683333	 38.083722
  20.681639	 38.085444
  20.679111	 38.085417
  20.678306	 38.086222
  20.677528	 38.086222
  20.675833	 38.087889
  20.674972	 38.087889
  20.673306	 38.089583
  20.672500	 38.089583
  20.669167	 38.092889
  20.666639	 38.092889
  20.665833	 38.093750
  20.662500	 38.093722
  20.661611	 38.094528
  20.659944	 38.094528
  20.659167	 38.095389
  20.658361	 38.095389
  20.657500	 38.094583
  20.656639	 38.094583
  20.655389	 38.095833
  20.655389	 38.096639
  20.654139	 38.097889
  20.653361	 38.097889
  20.651667	 38.099611
  20.649944	 38.099583
  20.647472	 38.102056
  20.646667	 38.102056
  20.645000	 38.103750
  20.642472	 38.103750
  20.642083	 38.104139
  20.642083	 38.108333
  20.641639	 38.108722
  20.640778	 38.108722
  20.639167	 38.110389
  20.637500	 38.110417
  20.636639	 38.111222
  20.635833	 38.111222
  20.634944	 38.112083
  20.634167	 38.112083
  20.633278	 38.112944
  20.632500	 38.112917
  20.631611	 38.113722
  20.630028	 38.113722
  20.629139	 38.114583
  20.626611	 38.114583
  20.625806	 38.115361
  20.623278	 38.115361
  20.622472	 38.116222
  20.620028	 38.116222
  20.619139	 38.117056
  20.613333	 38.117056
  20.612472	 38.117917
  20.606611	 38.117889
  20.604167	 38.115417
  20.599167	 38.115389
  20.598722	 38.115000
  20.598722	 38.114139
  20.597861	 38.113333
  20.597861	 38.112472
  20.596639	 38.111278
  20.594194	 38.111250
  20.593306	 38.110389
  20.591639	 38.110389
